time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.536115451083,-0.492321994065,13.8438823779,6.20358321418,6.16966232047,0.0,0.967895083237,-0.794224227375,3.51357135795,-0.0841815486083,-0.100655864154,0.0,427.9369547588108,428.98497855220523,429.54175745547633,428.5253053979425
1.9800000000000013,0.596964065178,-0.541934213639,14.0611723567,6.19849380926,6.16364564463,0.0,1.06101360949,-0.860057407835,3.72853593271,-0.0861381958356,-0.0995331630668,0.0,485.6915047248654,485.76796241536033,486.77250455600876,486.6208341676578
2.0400000000000014,0.662873666026,-0.595147994257,14.2858427048,6.1935456444,6.15864879554,0.0,1.13643519456,-0.91418620201,3.76020328981,-0.0759938000761,-0.0623282087491,0.0,431.02050838040043,434.14705119496176,430.3355049686421,431.1875995359642
2.1000000000000014,0.733224048243,-0.651579787775,14.5110667494,6.18858434986,6.15567766543,0.0,1.20883978673,-0.967278330397,3.74717384032,-0.101477781972,-0.0317166457695,0.0,417.33919883965973,420.0007937516661,417.17200613875053,414.93416701836713
2.1600000000000015,0.80834747153,-0.711575206607,14.7384812712,6.18282133091,6.15371875779,0.0,1.29540119646,-1.03312970993,3.83286139611,-0.0869593553565,-0.0345800384615,0.0,449.2431301887765,449.0104821117999,449.86756849290504,451.0338611258321
2.2200000000000015,0.888545706011,-0.775516587095,14.9698383981,6.17724553462,6.15175305693,0.0,1.37801156823,-1.09873666576,3.87872963507,-0.108855532974,-0.0293533193555,0.0,438.44188730027355,438.8755250889066,438.34876402488953,436.5175012337836
2.2800000000000016,0.973708855359,-0.843487520036,15.2037529433,6.1707407192,6.15007790981,0.0,1.46086717672,-1.16755145759,3.91811112712,-0.107544787248,-0.0251952338735,0.0,436.48505095965686,436.8317364174036,436.5822548236742,436.6810367298308
2.3400000000000016,1.06430689481,-0.916081236727,15.4432523694,6.16415284007,6.14850228721,0.0,1.55912515731,-1.25288541055,4.06446758548,-0.114730428268,-0.0284802928257,0.0,471.92077927621443,471.6670247375453,470.0472145346912,469.48001088983364
2.4000000000000017,1.16077047416,-0.993890502639,15.6910770447,6.1579647784,6.14620943334,0.0,1.65640944821,-1.34138369956,4.19564054069,-0.0865675947981,-0.0786308849203,0.0,469.4056006261966,465.49593815945786,466.8636069546977,469.04691146416934
2.4600000000000017,1.26220314628,-1.07630009657,15.9401301006,6.15286565256,6.14172183526,0.0,1.72503103055,-1.40602525029,4.10626985266,-0.081997219471,-0.0680544260538,0.0,396.1684669380567,397.1347212959376,396.51818964439497,396.9310027405723
2.520000000000002,1.36781798576,-1.16267023152,16.1838311674,6.14793761326,6.13793071335,0.0,1.79576142121,-1.47338901105,4.0172383495,-0.0824087599774,-0.0548946351169,0.0,395.3597817382078,396.56707547598234,397.0019919260058,396.9578672351008
2.580000000000002,1.47855219764,-1.25392274151,16.4277445517,6.14292497375,6.13452318361,0.0,1.89561623303,-1.56881387811,4.11259646533,-0.0859154072076,-0.0608845656904,0.0,458.5128574702133,458.034578977824,457.40396532483453,457.11910142818834
